customer_key,customer_number,customer_name,age,age_group,customer_segment,last_order_date,recency,total_orders,total_sales,total_quantity,total_products,lifespan,avg_order_value,avg_monthly_spend
1261,AW00012260,Melinda Romero,,50 and above,New,2013-07-29,155,2,241,5,5,5,120.5,48.2
1262,AW00012261,Kaitlin Sanchez,,50 and above,VIP,2013-08-21,154,2,5973,5,5,28,2986.5,213.32
1263,AW00012262,Morgan Sanchez,,50 and above,New,2013-03-31,159,2,119,5,5,0,59.5,119.0
1264,AW00012263,Emmanuel Garcia,,50 and above,VIP,2013-12-27,150,3,6829,8,8,21,2276.33,325.19
1265,AW00012264,Bruce Ashe,,50 and above,VIP,2013-05-25,157,3,5663,7,7,13,1887.67,435.62
1266,AW00012265,Alan Guo,,50 and above,VIP,2013-08-06,154,2,5964,5,5,28,2982.0,213.0
1267,AW00012266,Tiffany Lin,,50 and above,Regular,2013-06-10,156,2,4401,3,3,12,2200.5,366.75
1268,AW00012267,Clifford Garcia,,50 and above,VIP,2013-08-16,154,2,5873,2,2,28,2936.5,209.75
1269,AW00012268,Edwin Shan,,50 and above,New,2013-04-16,158,1,50,1,1,0,50.0,50.0
1270,AW00012269,Warren Zheng,,50 and above,New,2013-06-27,156,1,44,2,2,0,44.0,44.0
1271,AW00012270,Ebony Ramos,,50 and above,Regular,2013-07-10,155,2,4455,4,4,13,2227.5,342.69
1272,AW00012271,Tyrone Hernandez,,50 and above,VIP,2013-05-18,157,3,5683,7,6,13,1894.33,437.15
1273,AW00012272,Justin Alexander,,50 and above,VIP,2013-04-08,158,3,5139,5,5,12,1713.0,428.25
1274,AW00012273,Nelson Carlson,,50 and above,New,2013-08-01,154,1,50,1,1,0,50.0,50.0
1275,AW00012274,Javier Torres,,50 and above,New,2013-10-07,152,1,35,1,1,0,35.0,35.0
1276,AW00012275,Adriana Madan,,50 and above,Regular,2013-07-30,155,2,4435,5,5,12,2217.5,369.58
1277,AW00012276,Alisha Shan,,50 and above,Regular,2013-07-16,155,2,4416,5,5,12,2208.0,368.0
1278,AW00012277,Beth Ortega,,50 and above,VIP,2013-05-25,157,3,5666,8,7,13,1888.67,435.85
1279,AW00012278,Meredith Johnsen,,50 and above,New,2013-06-22,156,1,50,1,1,0,50.0,50.0
1280,AW00012279,Mathew Suarez,,50 and above,VIP,2013-08-13,154,2,5974,4,4,27,2987.0,221.26
1281,AW00012280,Theresa Alvarez,,50 and above,VIP,2013-08-13,154,2,5923,5,5,27,2961.5,219.37
1282,AW00012281,Janelle Sanchez,,50 and above,VIP,2013-04-03,158,3,5169,7,7,12,1723.0,430.75
1283,AW00012282,Nicolas Tang,,50 and above,VIP,2013-04-07,158,3,5111,3,3,12,1703.67,425.92
1284,AW00012283,Todd Zeng,,50 and above,VIP,2013-05-11,157,3,5583,6,6,14,1861.0,398.79
1285,AW00012284,Cristina Beck,,50 and above,VIP,2013-05-21,157,3,5625,5,5,13,1875.0,432.69
1286,AW00012285,Bethany Chande,,50 and above,VIP,2013-08-14,154,2,5968,4,4,27,2984.0,221.04
1287,AW00012286,Nathan Jenkins,,50 and above,New,2013-04-18,158,3,5255,9,9,11,1751.67,477.73
1288,AW00012287,Andre Arun,,50 and above,VIP,2013-05-26,157,3,5720,10,9,12,1906.67,476.67
1289,AW00012288,Sara Brooks,,50 and above,New,2014-01-09,149,2,148,5,5,3,74.0,49.33
1290,AW00012289,Joseph Taylor,,50 and above,VIP,2013-05-22,157,3,5646,8,8,12,1882.0,470.5
1291,AW00012290,Kaylee Morris,,50 and above,VIP,2013-08-04,154,2,5873,2,2,27,2936.5,217.52
1292,AW00012291,Johnathan Suri,,50 and above,VIP,2013-11-20,151,4,8067,11,10,16,2016.75,504.19
1293,AW00012292,Nicolas Kumar,,50 and above,VIP,2013-11-07,151,3,5027,6,6,18,1675.67,279.28
1294,AW00012293,Tammy Garcia,,50 and above,New,2013-10-11,152,2,86,4,4,4,43.0,21.5
1295,AW00012294,Shane Kovar,,50 and above,New,2013-08-16,154,2,75,2,2,3,37.5,25.0
1296,AW00012295,Dwayne Gomez,,50 and above,New,2013-09-26,153,4,174,9,9,7,43.5,24.86
1297,AW00012296,Francisco Sara,,50 and above,VIP,2013-10-25,152,5,13164,12,9,29,2632.8,453.93
1298,AW00012297,Felicia Blanco,,50 and above,VIP,2013-11-09,151,4,8022,11,10,15,2005.5,534.8
1299,AW00012298,Crystal Zeng,,50 and above,VIP,2013-12-11,150,4,8052,10,10,16,2013.0,503.25
1300,AW00012299,Walter Serrano,,50 and above,Regular,2013-11-09,151,3,4977,7,7,18,1659.0,276.5
1301,AW00012300,Adriana Gonzalez,,50 and above,VIP,2013-10-17,152,5,13242,10,10,29,2648.4,456.62
1302,AW00012301,Nichole Nara,,50 and above,VIP,2013-11-20,151,5,13294,13,11,30,2658.8,443.13
1303,AW00012302,Kevin Coleman,,50 and above,VIP,2013-12-26,150,4,8091,12,12,16,2022.75,505.69
1304,AW00012303,Kristi Alvarez,,50 and above,New,2013-10-02,152,2,84,3,3,2,42.0,42.0
1305,AW00012304,Alejandro Zhou,,50 and above,New,2013-12-28,150,2,123,5,5,3,61.5,41.0
1306,AW00012305,Xavier Bailey,,50 and above,Regular,2013-10-29,152,3,4940,4,3,16,1646.67,308.75
1307,AW00012306,Logan Parker,,50 and above,New,2013-06-08,156,2,75,3,2,1,37.5,75.0
1308,AW00012307,Brad She,,50 and above,VIP,2013-11-17,151,5,13172,11,10,30,2634.4,439.07
1309,AW00012308,Margaret He,,50 and above,VIP,2013-11-19,151,5,13268,14,14,29,2653.6,457.52
1310,AW00012309,Omar Raje,,50 and above,New,2013-05-14,157,2,101,4,4,2,50.5,50.5
1311,AW00012310,Stacy Munoz,,50 and above,New,2013-10-22,152,2,104,4,4,0,52.0,104.0
1312,AW00012311,Stanley Weber,,50 and above,New,2013-12-21,150,2,116,7,7,3,58.0,38.67
1313,AW00012312,Jake Zhao,,50 and above,New,2013-10-28,152,1,35,1,1,0,35.0,35.0
1314,AW00012313,Jaime Chande,,50 and above,New,2014-01-15,149,1,44,2,2,0,44.0,44.0
1315,AW00012314,Jill Suarez,,50 and above,VIP,2013-12-28,150,4,7997,8,7,16,1999.25,499.81
1316,AW00012315,Ann Rodriguez,,50 and above,New,2013-03-14,159,3,6803,6,6,9,2267.67,755.89
1317,AW00012316,Alejandro Luo,,50 and above,New,2013-03-19,159,3,6799,6,6,10,2266.33,679.9
1318,AW00012317,Carl She,,50 and above,New,2013-03-24,159,3,6823,9,8,9,2274.33,758.11
1319,AW00012318,Kristina Schmidt,,50 and above,New,2013-03-08,159,3,6808,4,4,9,2269.33,756.44
1320,AW00012319,Shannon Ye,,50 and above,New,2013-12-03,150,2,79,3,3,8,39.5,9.88
1321,AW00012320,Cheryl Alvarez,,50 and above,New,2013-10-26,152,2,78,4,4,2,39.0,39.0
1322,AW00012321,Rosa Hu,,50 and above,VIP,2013-11-21,151,5,13215,15,12,29,2643.0,455.69
1323,AW00012322,Kari Mehta,,50 and above,New,2013-12-22,150,1,50,1,1,0,50.0,50.0
1324,AW00012323,Lawrence Alonso,,50 and above,VIP,2013-05-15,157,4,10836,11,11,23,2709.0,471.13
1325,AW00012324,Dale Lal,,50 and above,New,2013-11-14,151,2,66,4,4,1,33.0,66.0
1326,AW00012325,Gloria Martin,,50 and above,New,2013-12-26,150,2,133,5,5,4,66.5,33.25
1327,AW00012326,Glenn Zhou,,50 and above,New,2013-11-30,151,2,64,2,2,2,32.0,32.0
1328,AW00012327,Edwin Liang,,50 and above,New,2013-07-06,155,2,14,2,2,5,7.0,2.8
1329,AW00012328,Eugene Zhao,,50 and above,New,2013-03-21,159,3,6792,8,7,9,2264.0,754.67
1330,AW00012329,Bonnie Shan,,50 and above,New,2013-09-26,153,2,119,4,4,4,59.5,29.75
1331,AW00012330,Preston Raman,,50 and above,VIP,2013-12-24,150,4,7932,10,8,16,1983.0,495.75
1332,AW00012331,Meagan Chandra,,50 and above,New,2013-03-05,159,1,50,1,1,0,50.0,50.0
1333,AW00012332,Andres Nara,,50 and above,VIP,2013-06-24,156,4,10789,10,10,24,2697.25,449.54
1334,AW00012333,Terrance Rodriguez,,50 and above,VIP,2013-06-05,156,4,10829,11,9,24,2707.25,451.21
1335,AW00012334,Roy Jimenez,,50 and above,New,2014-01-18,149,2,94,5,5,7,47.0,13.43
1336,AW00012335,Francisco Ashe,,50 and above,New,2013-03-22,159,3,6912,9,8,9,2304.0,768.0
1337,AW00012336,Wyatt Price,,50 and above,New,2013-12-16,150,2,79,2,2,10,39.5,7.9
1338,AW00012337,Dustin Goldstein,,50 and above,VIP,2013-08-08,154,3,8137,7,6,20,2712.33,406.85
1339,AW00012338,Monica Vance,,50 and above,VIP,2013-08-17,154,3,8265,8,8,20,2755.0,413.25
1340,AW00012339,Clayton Jai,,50 and above,VIP,2013-08-03,154,3,6865,5,5,19,2288.33,361.32
1341,AW00012340,Stacy Diaz,,50 and above,VIP,2013-09-23,153,3,6752,6,6,20,2250.67,337.6
1342,AW00012341,Katie Kumar,,50 and above,VIP,2013-09-09,153,3,6840,7,6,20,2280.0,342.0
1343,AW00012342,Morgan Young,,50 and above,VIP,2013-09-23,153,3,6838,7,7,20,2279.33,341.9
1344,AW00012343,Gloria Ruiz,,50 and above,VIP,2013-09-20,153,3,5568,4,4,20,1856.0,278.4
1345,AW00012344,Dominique Perez,,50 and above,New,2013-08-13,154,3,68,6,6,5,22.67,13.6
1346,AW00012345,Alison Raje,,50 and above,New,2014-01-12,149,3,68,6,6,10,22.67,6.8
1347,AW00012346,Wesley Gao,,50 and above,VIP,2013-09-18,153,3,6864,5,5,20,2288.0,343.2
1348,AW00012347,Summer Madan,,50 and above,VIP,2013-09-24,153,3,6839,6,5,20,2279.67,341.95
1349,AW00012348,Jimmy Vazquez,,50 and above,VIP,2013-09-12,153,3,6906,10,9,20,2302.0,345.3
1350,AW00012349,Lacey Yuan,,50 and above,VIP,2013-09-01,153,3,6772,5,5,21,2257.33,322.48
1351,AW00012350,Logan Hernandez,,50 and above,VIP,2013-09-25,153,3,6791,6,5,20,2263.67,339.55
1352,AW00012351,Cara Zhang,,50 and above,New,2014-01-27,149,3,186,7,7,7,62.0,26.57
1353,AW00012352,Ramon Zhang,,50 and above,New,2013-11-19,151,3,273,7,6,2,91.0,136.5
1354,AW00012353,Joe Ramos,,50 and above,VIP,2013-08-29,154,3,6765,5,5,19,2255.0,356.05
1355,AW00012354,Lance Ortega,,50 and above,VIP,2013-09-02,153,3,6797,6,6,20,2265.67,339.85
1356,AW00012355,Monique Ortega,,50 and above,VIP,2013-09-17,153,3,6818,7,7,21,2272.67,324.67
1357,AW00012356,Julia Wood,,50 and above,VIP,2013-09-19,153,3,6810,5,5,20,2270.0,340.5
1358,AW00012357,Susan Lu,,50 and above,New,2014-01-11,149,3,117,6,5,3,39.0,39.0
1359,AW00012358,Lacey Raje,,50 and above,VIP,2013-09-04,153,3,6787,5,5,20,2262.33,339.35
1360,AW00012359,Veronica Raman,,50 and above,New,2013-10-07,152,3,95,6,6,1,31.67,95.0
1361,AW00012360,Mario Goel,,50 and above,VIP,2013-09-24,153,3,6750,3,3,20,2250.0,337.5
1362,AW00012361,Dana Diaz,,50 and above,New,2013-11-18,151,3,217,5,5,2,72.33,108.5
1363,AW00012362,Thomas Harrison,,50 and above,VIP,2013-04-21,158,2,5904,4,4,16,2952.0,369.0
1364,AW00012363,Kayla Thompson,,50 and above,New,2013-10-01,152,4,274,11,9,7,68.5,39.14
1365,AW00012364,Erin Rogers,,50 and above,VIP,2013-03-31,159,2,5898,2,2,15,2949.0,393.2
1366,AW00012365,Alex Evans,,50 and above,New,2013-06-06,156,2,54,4,4,2,27.0,27.0
1367,AW00012366,Stephanie Cox,,50 and above,New,2013-11-27,151,2,89,5,5,7,44.5,12.71
1368,AW00012367,Trinity Townsend,,50 and above,New,2013-11-10,151,2,160,5,5,9,80.0,17.78
1369,AW00012368,Rodney Rubio,,50 and above,New,2013-11-27,151,1,35,1,1,0,35.0,35.0
1370,AW00012369,Terrence Lal,,50 and above,New,2013-12-14,150,3,94,6,5,3,31.33,31.33
1371,AW00012370,Preston Perez,,50 and above,New,2013-06-02,156,3,61,6,4,4,20.33,15.25
1372,AW00012371,Stefanie Subram,,50 and above,New,2013-11-25,151,3,213,7,6,4,71.0,53.25
1373,AW00012372,Darren Prasad,,50 and above,New,2013-07-19,155,3,98,7,5,4,32.67,24.5
1374,AW00012373,Isaac Gray,,50 and above,Regular,2013-08-17,154,2,3593,3,3,26,1796.5,138.19
1375,AW00012374,Marie Kapoor,,50 and above,New,2013-02-07,160,1,35,1,1,0,35.0,35.0
1376,AW00012375,Jarrod Raman,,50 and above,New,2014-01-11,149,1,44,2,2,0,44.0,44.0
1377,AW00012376,Holly Perez,,50 and above,New,2013-06-04,156,2,75,3,3,1,37.5,75.0
1378,AW00012377,Christopher Miller,,50 and above,New,2013-06-24,156,1,50,1,1,0,50.0,50.0
1379,AW00012378,Brianna Sanchez,,50 and above,New,2013-07-25,155,2,4366,2,2,11,2183.0,396.91
1380,AW00012379,Bridget Chande,,50 and above,New,2013-04-21,158,1,50,1,1,0,50.0,50.0
1381,AW00012380,Omar Yuan,,50 and above,VIP,2013-06-19,156,3,5570,5,5,12,1856.67,464.17
1382,AW00012381,Johnny Lal,,50 and above,New,2013-04-18,158,3,5161,6,5,10,1720.33,516.1
1383,AW00012382,Tamara Chen,,50 and above,VIP,2013-06-06,156,3,5606,3,2,12,1868.67,467.17
1384,AW00012383,Albert Gomez,,50 and above,VIP,2013-08-08,154,2,5898,2,2,27,2949.0,218.44
1385,AW00012384,Jacquelyn Gutierrez,,50 and above,New,2013-04-10,158,3,5056,8,8,8,1685.33,632.0
1386,AW00012385,Tara Raji,,50 and above,New,2013-04-03,158,3,5118,4,4,10,1706.0,511.8
1387,AW00012386,Katherine Perry,,50 and above,New,2013-07-05,155,2,4497,6,5,11,2248.5,408.82
1388,AW00012387,Meredith Vazquez,,50 and above,New,2013-09-21,153,1,35,1,1,0,35.0,35.0
1389,AW00012388,Casey Kumar,,50 and above,Regular,2013-08-20,154,2,4379,3,3,12,2189.5,364.92
1390,AW00012389,Albert Jim├®nez,,50 and above,New,2013-11-13,151,1,50,1,1,0,50.0,50.0
1391,AW00012390,Denise Martinez,,50 and above,New,2013-05-26,157,3,4977,7,7,9,1659.0,553.0
1392,AW00012391,Olivia Kelly,,50 and above,New,2013-05-29,157,3,5121,4,3,11,1707.0,465.55
1393,AW00012392,Nichole Nath,,50 and above,New,2013-03-15,159,2,75,3,3,2,37.5,37.5
1394,AW00012393,Brenda Sai,,50 and above,New,2013-09-27,153,1,74,2,2,0,74.0,74.0
1395,AW00012394,Erika Serrano,,50 and above,VIP,2013-06-14,156,3,5636,5,5,12,1878.67,469.67
1396,AW00012395,Kyle Carter,,50 and above,VIP,2013-09-24,153,2,5968,4,4,27,2984.0,221.04
1397,AW00012396,Susan Yang,,50 and above,New,2013-10-15,152,1,50,1,1,0,50.0,50.0
1398,AW00012397,Shaun Chapman,,50 and above,New,2013-05-24,157,3,4968,7,7,9,1656.0,552.0
1399,AW00012398,Ashley Clark,,50 and above,VIP,2013-09-17,153,3,6498,6,6,27,2166.0,240.67
1400,AW00012399,Henry Chapman,,50 and above,New,2013-08-23,154,1,59,4,4,0,59.0,59.0
1401,AW00012400,Andy Martin,,50 and above,New,2013-08-09,154,1,69,3,3,0,69.0,69.0
1402,AW00012401,Kimberly Rivera,,50 and above,New,2013-09-19,153,1,37,2,2,0,37.0,37.0
1403,AW00012402,Albert Moreno,,50 and above,VIP,2013-06-02,156,3,5218,6,6,12,1739.33,434.83
1404,AW00012403,Henry Young,,50 and above,New,2013-11-20,151,1,67,3,3,0,67.0,67.0
1405,AW00012404,Krystal Liang,,50 and above,New,2013-06-03,156,3,5251,8,8,11,1750.33,477.36
1406,AW00012405,Cole Sanchez,,50 and above,New,2014-01-07,149,1,37,2,2,0,37.0,37.0
1407,AW00012406,Ross Gutierrez,,50 and above,New,2013-12-16,150,1,35,1,1,0,35.0,35.0
1408,AW00012407,Shawn Raji,,50 and above,New,2013-10-26,152,1,75,3,3,0,75.0,75.0
1409,AW00012408,Jon Lu,,50 and above,New,2013-09-30,153,1,42,3,3,0,42.0,42.0
1410,AW00012409,Savannah Hill,,50 and above,New,2013-11-07,151,2,155,2,2,6,77.5,25.83
1411,AW00012410,Mariah Richardson,,50 and above,New,2014-01-16,149,2,160,3,3,9,80.0,17.78
1412,AW00012411,Kevin Alexander,,50 and above,New,2013-10-17,152,2,160,3,3,4,80.0,40.0
1413,AW00012412,Mackenzie Wright,,50 and above,New,2013-11-11,151,2,259,5,5,1,129.5,259.0
1414,AW00012413,James Gonzales,,50 and above,New,2013-08-13,154,2,162,4,4,2,81.0,81.0
1415,AW00012414,Ethan Lal,,50 and above,New,2013-08-31,154,2,157,3,3,3,78.5,52.33
1416,AW00012415,Brianna Richardson,,50 and above,New,2013-11-22,151,1,75,3,3,0,75.0,75.0
1417,AW00012416,Veronica Martinez,,50 and above,New,2013-06-29,156,1,40,2,2,0,40.0,40.0
1418,AW00012417,Alexis Bryant,,50 and above,New,2014-01-05,149,1,59,3,3,0,59.0,59.0
1419,AW00012418,Robert Hernandez,,50 and above,VIP,2013-11-06,151,2,5969,5,5,23,2984.5,259.52
1420,AW00012419,Destiny Bell,,50 and above,New,2013-06-10,156,1,35,1,1,0,35.0,35.0
1421,AW00012420,Spencer Hayes,,50 and above,New,2013-03-15,159,1,42,3,3,0,42.0,42.0
1422,AW00012421,Cameron Hughes,,50 and above,New,2013-03-12,159,1,75,3,3,0,75.0,75.0
1423,AW00012422,Hailey Evans,,50 and above,New,2013-10-13,152,1,35,1,1,0,35.0,35.0
1424,AW00012423,Sarah Thompson,,50 and above,VIP,2013-11-18,151,2,5908,3,3,23,2954.0,256.87
1425,AW00012424,Rebecca Mitchell,,50 and above,New,2013-08-25,154,1,99,4,4,0,99.0,99.0
1426,AW00012425,Brandon White,,50 and above,New,2013-11-17,151,1,90,3,3,0,90.0,90.0
1427,AW00012426,Cody Cox,,50 and above,New,2013-11-05,151,1,99,4,4,0,99.0,99.0
1428,AW00012427,Kimberly Stewart,,50 and above,New,2013-06-04,156,1,40,2,2,0,40.0,40.0
1429,AW00012428,Sean Morris,,50 and above,New,2013-10-26,152,1,75,3,3,0,75.0,75.0
1430,AW00012429,Melvin Black,,50 and above,New,2013-03-05,159,1,35,1,1,0,35.0,35.0
1431,AW00012430,Kaitlyn Thompson,,50 and above,New,2014-01-10,149,4,289,11,9,9,72.25,32.11
1432,AW00012431,Wyatt Thomas,,50 and above,New,2014-01-08,149,4,224,8,7,10,56.0,22.4
1433,AW00012432,Nathan Clark,,50 and above,New,2013-10-26,152,1,92,3,3,0,92.0,92.0
1434,AW00012433,Antonio Price,,50 and above,New,2013-03-30,159,1,75,3,3,0,75.0,75.0
1435,AW00012434,Thomas Kumar,,50 and above,New,2013-11-20,151,1,75,3,3,0,75.0,75.0
1436,AW00012435,Christy Zhou,,50 and above,VIP,2013-07-29,155,2,5920,3,3,19,2960.0,311.58
1437,AW00012436,Albert Diaz,,50 and above,New,2013-06-16,156,1,42,3,3,0,42.0,42.0
1438,AW00012437,Jeremy Young,,50 and above,VIP,2013-07-18,155,2,5983,5,5,19,2991.5,314.89
1439,AW00012438,Bailey Rogers,,50 and above,VIP,2013-04-06,158,2,5898,2,2,16,2949.0,368.63
1440,AW00012439,Megan Bennett,,50 and above,New,2013-03-25,159,1,125,4,4,0,125.0,125.0
1441,AW00012440,Francisco Chandra,,50 and above,VIP,2013-07-06,155,2,5913,4,4,20,2956.5,295.65
1442,AW00012441,Trevor Simmons,,50 and above,VIP,2013-07-22,155,2,5875,3,3,19,2937.5,309.21
1443,AW00012442,Allison Richardson,,50 and above,VIP,2013-08-02,154,2,5900,3,3,21,2950.0,280.95
1444,AW00012443,Garrett James,,50 and above,New,2014-01-18,149,1,30,2,2,0,30.0,30.0
1445,AW00012444,Mackenzie Phillips,,50 and above,New,2014-01-25,149,4,293,11,9,10,73.25,29.3
1446,AW00012445,Cameron Taylor,,50 and above,New,2013-08-08,154,1,22,1,1,0,22.0,22.0
1447,AW00012446,Jasmine Hall,,50 and above,VIP,2013-08-25,154,2,5944,4,4,20,2972.0,297.2
1448,AW00012447,Carson Hayes,,50 and above,New,2013-05-03,157,1,2332,4,4,0,2332.0,2332.0
1449,AW00012448,Hailey Cox,,50 and above,VIP,2013-07-31,155,2,5915,5,5,19,2957.5,311.32
1450,AW00012449,Dylan Brown,,50 and above,New,2013-06-10,156,1,2352,3,3,0,2352.0,2352.0
1451,AW00012450,Cody Cook,,50 and above,VIP,2013-08-18,154,2,5955,4,4,20,2977.5,297.75
1452,AW00012451,Anna Simmons,,50 and above,New,2013-06-20,156,1,2368,4,4,0,2368.0,2368.0
1453,AW00012452,Sean Sanchez,,50 and above,VIP,2013-07-31,155,2,5935,4,4,19,2967.5,312.37
1454,AW00012453,Madison Bennett,,50 and above,New,2013-05-20,157,1,22,1,1,0,22.0,22.0
1455,AW00012454,Samuel Griffin,,50 and above,New,2013-04-08,158,1,72,4,4,0,72.0,72.0
1456,AW00012455,Benjamin Lewis,,50 and above,New,2013-11-17,151,1,22,1,1,0,22.0,22.0
1457,AW00012456,Thomas Chen,,50 and above,New,2014-01-16,149,1,22,1,1,0,22.0,22.0
1458,AW00012457,Misty Rai,,50 and above,New,2013-04-04,158,1,24,2,2,0,24.0,24.0
1459,AW00012458,Veronica Sanchez,,50 and above,New,2013-09-04,153,1,50,1,1,0,50.0,50.0
1460,AW00012459,Stefanie Rodriguez,,50 and above,New,2013-06-16,156,3,5618,5,5,11,1872.67,510.73
1461,AW00012460,Dominique Malhotra,,50 and above,New,2013-06-19,156,3,5679,6,6,11,1893.0,516.27
1462,AW00012461,Ruth Suri,,50 and above,New,2013-05-21,157,3,5030,9,6,9,1676.67,558.89
1463,AW00012462,Levi Suri,,50 and above,New,2013-05-09,157,3,5048,8,8,8,1682.67,631.0
1464,AW00012463,Todd Huang,,50 and above,New,2013-06-06,156,3,5201,7,7,11,1733.67,472.82
1465,AW00012464,Jared Cook,,50 and above,VIP,2013-09-13,153,2,5898,2,2,26,2949.0,226.85
1466,AW00012465,Cassandra Patel,,50 and above,New,2013-08-28,154,2,83,4,4,5,41.5,16.6
1467,AW00012466,Willie He,,50 and above,New,2013-03-19,159,1,59,2,2,0,59.0,59.0
1468,AW00012467,Jennifer Jones,,50 and above,New,2013-04-21,158,1,59,2,2,0,59.0,59.0
1469,AW00012468,Wayne Nath,,50 and above,VIP,2013-09-17,153,2,5875,3,3,26,2937.5,225.96
1470,AW00012469,Shane Srini,,50 and above,New,2013-09-19,153,1,50,1,1,0,50.0,50.0
1471,AW00012470,Barbara He,,50 and above,New,2013-11-23,151,1,50,1,1,0,50.0,50.0
1472,AW00012471,Lacey Zeng,,50 and above,New,2013-03-16,159,1,84,4,4,0,84.0,84.0
1473,AW00012472,Jeffery Zhang,,50 and above,New,2013-08-09,154,1,50,1,1,0,50.0,50.0
1474,AW00012473,Sergio Sai,,50 and above,New,2013-06-30,156,3,5665,7,7,11,1888.33,515.0
1475,AW00012474,Tammy Chandra,,50 and above,VIP,2013-09-10,153,2,5928,3,3,26,2964.0,228.0
1476,AW00012475,Logan Carter,,50 and above,New,2013-08-23,154,2,4438,4,4,11,2219.0,403.45
1477,AW00012476,Rodney Jimenez,,50 and above,New,2013-10-24,152,2,73,3,3,0,36.5,73.0
1478,AW00012477,Robin Gill,,50 and above,New,2013-12-09,150,1,50,1,1,0,50.0,50.0
1479,AW00012478,Ruben Mehta,,50 and above,New,2013-12-30,150,1,9,1,1,0,9.0,9.0
1480,AW00012479,Priscilla Tang,,50 and above,New,2013-08-19,154,2,4401,3,3,11,2200.5,400.09
1481,AW00012480,Meredith Alvarez,,50 and above,VIP,2013-09-25,153,2,5908,3,3,26,2954.0,227.23
1482,AW00012481,Victor Diaz,,50 and above,New,2013-03-08,159,1,9,1,1,0,9.0,9.0
1483,AW00012482,Jerome Browning,,50 and above,New,2013-12-25,150,1,50,1,1,0,50.0,50.0
1484,AW00012483,Amanda Perez,,50 and above,VIP,2013-09-15,153,2,5898,2,2,26,2949.0,226.85
1485,AW00012484,Lori Suarez,,50 and above,New,2013-08-21,154,2,4441,6,6,11,2220.5,403.73
1486,AW00012485,Veronica Subram,,50 and above,VIP,2013-09-23,153,2,5923,6,6,26,2961.5,227.81
1487,AW00012486,Kristen Ye,,50 and above,VIP,2013-07-06,155,3,5652,7,7,12,1884.0,471.0
1488,AW00012487,Willie Zhu,,50 and above,New,2013-08-15,154,2,4401,3,3,11,2200.5,400.09
1489,AW00012488,Jay Garcia,,50 and above,New,2013-09-20,153,1,9,1,1,0,9.0,9.0
1490,AW00012489,Wayne Rai,,50 and above,New,2014-01-09,149,4,158,8,7,10,39.5,15.8
1491,AW00012490,Trisha He,,50 and above,New,2013-09-03,153,3,168,8,8,6,56.0,28.0
1492,AW00012491,Alvin Huang,,50 and above,New,2013-08-02,154,1,87,3,3,0,87.0,87.0
1493,AW00012492,Brittany Price,,50 and above,VIP,2013-08-05,154,3,5166,6,6,13,1722.0,397.38
1494,AW00012493,Dwayne Vazquez,,50 and above,New,2013-05-15,157,1,70,2,2,0,70.0,70.0
1495,AW00012494,Abby Sandberg,,50 and above,VIP,2013-10-22,152,2,5948,5,5,27,2974.0,220.3
1496,AW00012495,Lucas Miller,,50 and above,New,2013-08-18,154,2,4416,5,5,11,2208.0,401.45
1497,AW00012496,Melanie Cox,,50 and above,New,2013-08-20,154,1,205,4,4,0,205.0,205.0
1498,AW00012497,Ashlee Kumar,,50 and above,New,2013-07-01,155,1,42,3,3,0,42.0,42.0
1499,AW00012498,Eduardo Diaz,,50 and above,New,2013-06-29,156,1,40,2,2,0,40.0,40.0
1500,AW00012499,Heather Wang,,50 and above,New,2013-08-27,154,2,4379,3,3,11,2189.5,398.09
1501,AW00012500,Kathleen Vazquez,,50 and above,Regular,2013-09-04,153,2,4475,6,6,12,2237.5,372.92
1502,AW00012501,Cory Sai,,50 and above,Regular,2013-09-09,153,2,4416,5,5,12,2208.0,368.0
1503,AW00012502,Darren Sanchez,,50 and above,New,2013-09-07,153,2,110,4,4,7,55.0,15.71
1504,AW00012503,Casey Shen,,50 and above,New,2013-09-25,153,2,84,4,4,7,42.0,12.0
1505,AW00012504,Arthur Gutierrez,,50 and above,New,2013-04-25,158,1,61,3,3,0,61.0,61.0
1506,AW00012505,Dalton Martin,,50 and above,New,2013-03-01,159,1,37,2,2,0,37.0,37.0
1507,AW00012506,Preston Sanchez,,50 and above,New,2013-02-11,160,1,120,2,2,0,120.0,120.0
1508,AW00012507,Ian Bell,,50 and above,New,2013-04-11,158,1,9,1,1,0,9.0,9.0
1509,AW00012508,Nichole Anand,,50 and above,New,2013-05-31,157,1,133,3,3,0,133.0,133.0
1510,AW00012509,Marc Ferrier,,50 and above,New,2013-09-01,153,3,83,6,6,7,27.67,11.86
1511,AW00012510,Roberto Sanz,,50 and above,VIP,2013-09-20,153,3,6440,6,6,25,2146.67,257.6
1512,AW00012511,Grant Chander,,50 and above,New,2013-06-28,156,1,9,1,1,0,9.0,9.0
1513,AW00012512,Carolyn Gomez,,50 and above,New,2013-03-23,159,1,9,1,1,0,9.0,9.0
1514,AW00012513,Austin Thompson,,50 and above,New,2013-10-11,152,2,241,5,5,4,120.5,60.25
1515,AW00012514,Lacey Becker,,50 and above,New,2013-02-14,160,1,9,1,1,0,9.0,9.0
1516,AW00012515,Shelby Bailey,,50 and above,New,2013-07-24,155,1,9,1,1,0,9.0,9.0
1517,AW00012516,Shawna Chander,,50 and above,New,2013-12-16,150,1,9,1,1,0,9.0,9.0
